account_id,account_holder1,addr1,addr2,addr3,addr4,postcode,propref,vo_propdescrip,liable_from,current_rv,sbrr,retail
7.0146761E7,OXFORD GOLF CLUB LTD            ,SOUTHFIELD GOLF CLUB               ,HILL TOP ROAD                      ,OXFORD                          ,                                ,OX4 1PF ,1.12398084E10,GOLF COURSE AND PREMISES                                    ,1991-01-04T00:00:00Z,90500.0,      ,      
7.0146761E7,OXFORD GOLF CLUB LTD            ,SOUTHFIELD GOLF CLUB               ,HILL TOP ROAD                      ,OXFORD                          ,                                ,OX4 1PF ,1.12398084E10,GOLF COURSE AND PREMISES                                    ,1991-01-04T00:00:00Z,90500.0,      ,      
7.0146761E7,OXFORD GOLF CLUB LTD            ,SOUTHFIELD GOLF CLUB               ,HILL TOP ROAD                      ,OXFORD                          ,                                ,OX4 1PF ,1.12398084E10,GOLF COURSE AND PREMISES                                    ,1991-01-04T00:00:00Z,90500.0,      ,      
7.1181161E7,IDEAL EYES LIMITED              ,UNIT 18 HOCKMORE STREET            ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.12415114E10,STORE AND PREMISES                                          ,1998-04-24T00:00:00Z,640.0,      ,      
7.1181161E7,IDEAL EYES LIMITED              ,UNIT 18 HOCKMORE STREET            ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.12415114E10,STORE AND PREMISES                                          ,1998-04-24T00:00:00Z,640.0,      ,      
7.1181161E7,IDEAL EYES LIMITED              ,UNIT 18 HOCKMORE STREET            ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.12415114E10,STORE AND PREMISES                                          ,1998-04-24T00:00:00Z,640.0,      ,      
7.1189747E7,OXFORD DENTAL CARE LTD          ,GARAGE 4 HOCKMORE STREET           ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.12415218E10,STORE AND PREMISES                                          ,2012-01-04T00:00:00Z,940.0,      ,      
7.1189747E7,OXFORD DENTAL CARE LTD          ,GARAGE 4 HOCKMORE STREET           ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.12415218E10,STORE AND PREMISES                                          ,2012-01-04T00:00:00Z,940.0,      ,      
7.1189747E7,OXFORD DENTAL CARE LTD          ,GARAGE 4 HOCKMORE STREET           ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.12415218E10,STORE AND PREMISES                                          ,2012-01-04T00:00:00Z,940.0,      ,      
7.0901721E7,BANBURY HEATH LTD               ,GARAGE 5 HOCKMORE STREET           ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.1241521801E10,STORE AND PREMISES                                          ,1995-01-07T00:00:00Z,950.0,      ,      
7.0901721E7,BANBURY HEATH LTD               ,GARAGE 5 HOCKMORE STREET           ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.1241521801E10,STORE AND PREMISES                                          ,1995-01-07T00:00:00Z,950.0,      ,      
7.0901721E7,BANBURY HEATH LTD               ,GARAGE 5 HOCKMORE STREET           ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.1241521801E10,STORE AND PREMISES                                          ,1995-01-07T00:00:00Z,950.0,      ,      
7.1181165E7,TSB BANK PLC                    ,GARAGE 20 HOCKMORE STREET          ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.1241521817E10,STORE AND PREMISES                                          ,2001-01-04T00:00:00Z,770.0,      ,      
7.1181165E7,TSB BANK PLC                    ,GARAGE 20 HOCKMORE STREET          ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.1241521817E10,STORE AND PREMISES                                          ,2001-01-04T00:00:00Z,770.0,      ,      
7.1181165E7,TSB BANK PLC                    ,GARAGE 20 HOCKMORE STREET          ,OXFORD                             ,                                ,                                ,OX4 3UU ,1.1241521817E10,STORE AND PREMISES                                          ,2001-01-04T00:00:00Z,770.0,      ,      
7.1184717E7,L.ROWLAND & COMPANY (RETAIL) LTD,ROWLAND PHARMACY                   ,17 IVY CLOSE                       ,COWLEY                          ,OXFORD                          ,OX4 2NB ,1.1242500401E10,SHOP AND PREMISES                                           ,2005-01-17T00:00:00Z,16250.0,      ,Y     
7.1184717E7,L.ROWLAND & COMPANY (RETAIL) LTD,ROWLAND PHARMACY                   ,17 IVY CLOSE                       ,COWLEY                          ,OXFORD                          ,OX4 2NB ,1.1242500401E10,SHOP AND PREMISES                                           ,2005-01-17T00:00:00Z,16250.0,      ,Y     
7.1184717E7,L.ROWLAND & COMPANY (RETAIL) LTD,ROWLAND PHARMACY                   ,17 IVY CLOSE                       ,COWLEY                          ,OXFORD                          ,OX4 2NB ,1.1242500401E10,SHOP AND PREMISES                                           ,2005-01-17T00:00:00Z,16250.0,      ,Y     
7.0149371E7,LADBROKES LTD                   ,70-72 HOLLOW WAY                   ,COWLEY                             ,OXFORD                          ,                                ,OX4 2NH ,1.12425072E10,BETTING SHOP AND PREMISES                                   ,1991-01-04T00:00:00Z,9900.0,      ,Y     
7.0149371E7,LADBROKES LTD                   ,70-72 HOLLOW WAY                   ,COWLEY                             ,OXFORD                          ,                                ,OX4 2NH ,1.12425072E10,BETTING SHOP AND PREMISES                                   ,1991-01-04T00:00:00Z,9900.0,      ,Y     
7.0149371E7,LADBROKES LTD                   ,70-72 HOLLOW WAY                   ,COWLEY                             ,OXFORD                          ,                                ,OX4 2NH ,1.12425072E10,BETTING SHOP AND PREMISES                                   ,1991-01-04T00:00:00Z,9900.0,      ,Y     
7.1187913E7,BRITISH TELECOMMUNICATIONS PLC  ,LH SIDE COWLEY BARRACKS            ,HOLLOW WAY                         ,COWLEY                          ,OXFORD                          ,OX4 2JD ,1.1242522205E10,WORKSHOP  OFFICES AND PREMISES                              ,2009-04-17T00:00:00Z,113000.0,      ,      
7.1187913E7,BRITISH TELECOMMUNICATIONS PLC  ,LH SIDE COWLEY BARRACKS            ,HOLLOW WAY                         ,COWLEY                          ,OXFORD                          ,OX4 2JD ,1.1242522205E10,WORKSHOP OFFICES AND PREMISES                               ,2009-04-17T00:00:00Z,113000.0,      ,      
7.1187913E7,BRITISH TELECOMMUNICATIONS PLC  ,LH SIDE COWLEY BARRACKS            ,HOLLOW WAY                         ,COWLEY                          ,OXFORD                          ,OX4 2JD ,1.1242522205E10,WORKSHOP OFFICES AND PREMISES                               ,2009-04-17T00:00:00Z,113000.0,      ,      
7.1187914E7,BRITISH TELECOMMUNICATIONS PLC  ,RH SIDE COWLEY BARRACKS            ,HOLLOW WAY                         ,COWLEY                          ,OXFORD                          ,OX4 2JD ,1.1242522206E10,WORKSHOP AND PREMISES                                       ,2009-04-17T00:00:00Z,54500.0,      ,      
7.1187914E7,BRITISH TELECOMMUNICATIONS PLC  ,RH SIDE COWLEY BARRACKS            ,HOLLOW WAY                         ,COWLEY                          ,OXFORD                          ,OX4 2JD ,1.1242522206E10,WORKSHOP AND PREMISES                                       ,2009-04-17T00:00:00Z,54500.0,      ,      
7.1187914E7,BRITISH TELECOMMUNICATIONS PLC  ,RH SIDE COWLEY BARRACKS            ,HOLLOW WAY                         ,COWLEY                          ,OXFORD                          ,OX4 2JD ,1.1242522206E10,WORKSHOP AND PREMISES                                       ,2009-04-17T00:00:00Z,54500.0,      ,      
7.1187915E7,BRITISH TELECOMMUNICATIONS PLC  ,POLE STORAGE LAND IN LH SIDE       ,COWLEY BARRACKS                    ,HOLLOW WAY                      ,COWLEY                          ,OX4 2JD ,1.1242522207E10,LAND USED FOR STORAGE AND PREMISES                          ,2009-04-17T00:00:00Z,18750.0,      ,      
7.1187915E7,BRITISH TELECOMMUNICATIONS PLC  ,POLE STORAGE LAND IN LH SIDE       ,COWLEY BARRACKS                    ,HOLLOW WAY                      ,COWLEY                          ,OX4 2JD ,1.1242522207E10,LAND USED FOR STORAGE AND PREMISES                          ,2009-04-17T00:00:00Z,18750.0,      ,      
7.1187915E7,BRITISH TELECOMMUNICATIONS PLC  ,POLE STORAGE LAND IN LH SIDE       ,COWLEY BARRACKS                    ,HOLLOW WAY                      ,COWLEY                          ,OX4 2JD ,1.1242522207E10,LAND USED FOR STORAGE AND PREMISES                          ,2009-04-17T00:00:00Z,18750.0,      ,      
7.1188124E7,MARSTON'S PUB LIMITED           ,CORNER HOUSE HOLLOW WAY            ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JF ,1.12425234E10,PUBLIC HOUSE AND PREMISES                                   ,2009-05-10T00:00:00Z,16000.0,      ,Y     
7.1188124E7,MARSTON'S PUB LIMITED           ,CORNER HOUSE HOLLOW WAY            ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JF ,1.12425234E10,PUBLIC HOUSE AND PREMISES                                   ,2009-05-10T00:00:00Z,16000.0,      ,Y     
7.1188124E7,MARSTON'S PUB LIMITED           ,CORNER HOUSE HOLLOW WAY            ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JF ,1.12425234E10,PUBLIC HOUSE AND PREMISES                                   ,2009-05-10T00:00:00Z,16000.0,      ,Y     
7.1194114E7,NOPSR LTD                       ,THE HONEYPOT                       ,HOLLYBUSH ROW                      ,OXFORD                          ,                                ,OX1 1JH ,1.12435008E10,PUBLIC HOUSE AND PREMISES                                   ,2017-12-15T00:00:00Z,12500.0,      ,Y     
7.1194114E7,NOPSR LTD                       ,THE HONEYPOT                       ,HOLLYBUSH ROW                      ,OXFORD                          ,                                ,OX1 1JH ,1.12435008E10,PUBLIC HOUSE AND PREMISES                                   ,2017-12-15T00:00:00Z,12500.0,      ,Y     
7.1194114E7,NOPSR LTD                       ,THE HONEYPOT                       ,HOLLYBUSH ROW                      ,OXFORD                          ,                                ,OX1 1JH ,1.12435008E10,PUBLIC HOUSE AND PREMISES                                   ,2017-12-15T00:00:00Z,12500.0,      ,Y     
7.1194058E7,CAPTEC SYSTEMS LTD              ,1ST FLR 16-17 HOLLYBUSH ROW        ,OXFORD                             ,                                ,                                ,OX1 1JH ,1124350160C        ,OFFICES AND PREMISES                                        ,2017-01-12T00:00:00Z,16500.0,      ,      
7.1194058E7,CAPTEC SYSTEMS LTD              ,1ST FLR 16-17 HOLLYBUSH ROW        ,OXFORD                             ,                                ,                                ,OX1 1JH ,1124350160C        ,OFFICES AND PREMISES                                        ,2017-01-12T00:00:00Z,16500.0,      ,      
7.1194058E7,CAPTEC SYSTEMS LTD              ,1ST FLR 16-17 HOLLYBUSH ROW        ,OXFORD                             ,                                ,                                ,OX1 1JH ,1124350160C        ,OFFICES AND PREMISES                                        ,2017-01-12T00:00:00Z,16500.0,      ,      
7.1186621E7,ST THOMAS DAY NURSERY LTD       ,40 ST THOMAS STREET                ,OXFORD                             ,                                ,                                ,OX1 1JL ,1124350240A        ,DAY NURSERY AND PREMISES                                    ,2007-06-24T00:00:00Z,29750.0,      ,      
7.1186621E7,ST THOMAS DAY NURSERY LTD       ,40 ST THOMAS STREET                ,OXFORD                             ,                                ,                                ,OX1 1JL ,1124350240A        ,DAY NURSERY AND PREMISES                                    ,2007-06-24T00:00:00Z,29750.0,      ,      
7.1186621E7,ST THOMAS DAY NURSERY LTD       ,40 ST THOMAS STREET                ,OXFORD                             ,                                ,                                ,OX1 1JL ,1124350240A        ,DAY NURSERY AND PREMISES                                    ,2007-06-24T00:00:00Z,29750.0,      ,      
7.1001571E7,EDAMAME LTD                     ,15 HOLYWELL STREET                 ,OXFORD                             ,                                ,                                ,OX1 3SA ,1.12448015E10,CAFE AND PREMISES                                           ,1998-06-23T00:00:00Z,12500.0,Y     ,Y     
7.1001571E7,EDAMAME LTD                     ,15 HOLYWELL STREET                 ,OXFORD                             ,                                ,                                ,OX1 3SA ,1.12448015E10,CAFE AND PREMISES                                           ,1998-06-23T00:00:00Z,12500.0,Y     ,Y     
7.1001571E7,EDAMAME LTD                     ,15 HOLYWELL STREET                 ,OXFORD                             ,                                ,                                ,OX1 3SA ,1.12448015E10,CAFE AND PREMISES                                           ,1998-06-23T00:00:00Z,12500.0,Y     ,Y     
7.1001681E7,EDAMAME LTD                     ,THE FAR UNIT GARAGE BLOCK          ,R/O 14A-15 HOLYWELL STREET         ,OXFORD                          ,                                ,OX1 3SA ,1.1244801501E10,STORE                                                       ,1998-06-23T00:00:00Z,830.0,      ,      
7.1001681E7,EDAMAME LTD                     ,THE FAR UNIT GARAGE BLOCK          ,R/O 14A-15 HOLYWELL STREET         ,OXFORD                          ,                                ,OX1 3SA ,1.1244801501E10,STORE                                                       ,1998-06-23T00:00:00Z,830.0,      ,      
7.1001681E7,EDAMAME LTD                     ,THE FAR UNIT GARAGE BLOCK          ,R/O 14A-15 HOLYWELL STREET         ,OXFORD                          ,                                ,OX1 3SA ,1.1244801501E10,STORE                                                       ,1998-06-23T00:00:00Z,830.0,      ,      
7.1182165E7,AVENUE ONE GRAPHICS LIMITED     ,36 HOLYWELL STREET                 ,OXFORD                             ,                                ,                                ,OX1 3SB ,1.12448036E10,SHOP AND PREMISES                                           ,2002-01-24T00:00:00Z,14250.0,      ,Y     
7.1182165E7,AVENUE ONE GRAPHICS LIMITED     ,36 HOLYWELL STREET                 ,OXFORD                             ,                                ,                                ,OX1 3SB ,1.12448036E10,SHOP AND PREMISES                                           ,2002-01-24T00:00:00Z,14250.0,      ,Y     
7.1182165E7,AVENUE ONE GRAPHICS LIMITED     ,36 HOLYWELL STREET                 ,OXFORD                             ,                                ,                                ,OX1 3SB ,1.12448036E10,SHOP AND PREMISES                                           ,2002-01-24T00:00:00Z,14250.0,      ,Y     
7.0561911E7,HOMEBASE LTD                    ,SAINSBURYS HOMEBASE                ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JN ,1.12463E10,RETAIL WAREHOUSE AND PREMISES                               ,1991-08-16T00:00:00Z,590000.0,      ,      
7.0561911E7,HOMEBASE LTD                    ,SAINSBURYS HOMEBASE                ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JN ,1.12463E10,RETAIL WAREHOUSE AND PREMISES                               ,1991-08-16T00:00:00Z,590000.0,      ,      
7.0561911E7,HOMEBASE LTD                    ,SAINSBURYS HOMEBASE                ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JN ,1.12463E10,RETAIL WAREHOUSE AND PREMISES                               ,1991-08-16T00:00:00Z,590000.0,      ,      
7.0577271E7,CARPETRIGHT PLC                 ,CARPETRIGHT HORSPATH DRIFTWAY      ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JG ,1.12463002E10,RETAIL WAREHOUSE AND PREMISES                               ,1991-11-12T00:00:00Z,196000.0,      ,      
7.0577271E7,CARPETRIGHT PLC                 ,CARPETRIGHT HORSPATH DRIFTWAY      ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JG ,1.12463002E10,RETAIL WAREHOUSE AND PREMISES                               ,1991-11-12T00:00:00Z,196000.0,      ,      
7.0577271E7,CARPETRIGHT PLC                 ,CARPETRIGHT HORSPATH DRIFTWAY      ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JG ,1.12463002E10,RETAIL WAREHOUSE AND PREMISES                               ,1991-11-12T00:00:00Z,196000.0,      ,      
7.1192974E7,ALDI STORES LTD                 ,ALDI                               ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JG ,1.12463003E10,RETAIL WAREHOUSE AND PREMISES                               ,2016-07-18T00:00:00Z,290000.0,      ,      
7.1192974E7,ALDI STORES LTD                 ,ALDI                               ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JG ,1.12463003E10,RETAIL WAREHOUSE AND PREMISES                               ,2016-07-18T00:00:00Z,290000.0,      ,      
7.1192974E7,ALDI STORES LTD                 ,ALDI                               ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JG ,1.12463003E10,RETAIL WAREHOUSE AND PREMISES                               ,2016-07-18T00:00:00Z,290000.0,      ,      
7.1192974E7,ALDI STORES LTD                 ,ALDI                               ,HORSPATH DRIFTWAY                  ,HEADINGTON                      ,OXFORD                          ,OX3 7JG ,1.12463003E10,RETAIL WAREHOUSE AND PREMISES                               ,2016-07-18T00:00:00Z,290000.0,      ,      
7.1192184E7,TELEFONICA UK LTD.              ,O2 (8257) AT HORSPATH DRIFTWAY     ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JG ,1.1246308257E10,Communication Station and Premises                          ,2010-01-04T00:00:00Z,13250.0,      ,      
7.1192184E7,TELEFONICA UK LTD.              ,O2 (8257) AT HORSPATH DRIFTWAY     ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JG ,1.1246308257E10,COMMUNICATION STATION AND PREMISES                          ,2010-01-04T00:00:00Z,13250.0,      ,      
7.1192184E7,TELEFONICA UK LTD.              ,O2 (8257) AT HORSPATH DRIFTWAY     ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7JG ,1.1246308257E10,COMMUNICATION STATION AND PREMISES                          ,2010-01-04T00:00:00Z,13250.0,      ,      
7.118246E7,ATS EUROMASTER LTD              ,A.T.S.SOUTHERN LTD                 ,PONY ROAD                          ,OXFORD                          ,                                ,OX4 2RD ,1124652000A        ,WORKSHOP AND PREMISES                                       ,2000-01-04T00:00:00Z,78500.0,      ,      
7.118246E7,ATS EUROMASTER LTD              ,A.T.S.SOUTHERN LTD                 ,PONY ROAD                          ,OXFORD                          ,                                ,OX4 2RD ,1124652000A        ,WORKSHOP AND PREMISES                                       ,2000-01-04T00:00:00Z,78500.0,      ,      
7.118246E7,ATS EUROMASTER LTD              ,A.T.S.SOUTHERN LTD                 ,PONY ROAD                          ,OXFORD                          ,                                ,OX4 2RD ,1124652000A        ,WORKSHOP AND PREMISES                                       ,2000-01-04T00:00:00Z,78500.0,      ,      
7.1191484E7,MOBILE BROADBAND NETWORK LTD    ,T-MOBILE (51420) HORSPATH ROAD SW  ,HORSPATH ROAD                      ,OXFORD                          ,                                ,OX4 2QW ,1.124655142E10,COMMUNICATION STATION AND PREMISES                          ,2010-01-04T00:00:00Z,4400.0,      ,      
7.1191484E7,MOBILE BROADBAND NETWORK LTD    ,T-MOBILE (51420) HORSPATH ROAD SW  ,HORSPATH ROAD                      ,OXFORD                          ,                                ,OX4 2QW ,1.124655142E10,COMMUNICATION STATION AND PREMISES                          ,2010-01-04T00:00:00Z,4400.0,      ,      
7.1191484E7,MOBILE BROADBAND NETWORK LTD    ,T-MOBILE (51420) HORSPATH ROAD SW  ,HORSPATH ROAD                      ,OXFORD                          ,                                ,OX4 2QW ,1.124655142E10,COMMUNICATION STATION AND PREMISES                          ,2010-01-04T00:00:00Z,4400.0,      ,      
7.1182195E7,OXFORD FILM & VIDEO MAKERS LTD  ,THE OLD BOXING CLUB                ,54 CATHERINE STREET                ,OXFORD                          ,                                ,OX4 3AH ,1.124753E10,STUDIO AND PREMISES                                         ,2001-12-14T00:00:00Z,7500.0,      ,      
7.1182195E7,OXFORD FILM & VIDEO MAKERS LTD  ,THE OLD BOXING CLUB                ,54 CATHERINE STREET                ,OXFORD                          ,                                ,OX4 3AH ,1.124753E10,STUDIO AND PREMISES                                         ,2001-12-14T00:00:00Z,7500.0,      ,      
7.1182195E7,OXFORD FILM & VIDEO MAKERS LTD  ,THE OLD BOXING CLUB                ,54 CATHERINE STREET                ,OXFORD                          ,                                ,OX4 3AH ,1.124753E10,STUDIO AND PREMISES                                         ,2001-12-14T00:00:00Z,7500.0,      ,      
7.1192908E7,ABSOLUTE EVENT SOLUTIONS LTD    ,3 HURST STREET                     ,OXFORD                             ,                                ,                                ,OX4 1EZ ,1.12500003E10,OFFICES AND PREMISES                                        ,2016-09-08T00:00:00Z,18250.0,      ,      
7.1192908E7,ABSOLUTE EVENT SOLUTIONS LTD    ,3 HURST STREET                     ,OXFORD                             ,                                ,                                ,OX4 1EZ ,1.12500003E10,OFFICES AND PREMISES                                        ,2016-09-08T00:00:00Z,18250.0,      ,      
7.1192908E7,ABSOLUTE EVENT SOLUTIONS LTD    ,3 HURST STREET                     ,OXFORD                             ,                                ,                                ,OX4 1EZ ,1.12500003E10,OFFICES AND PREMISES                                        ,2016-09-08T00:00:00Z,18250.0,      ,      
7.1193191E7,FUTON LIMITED                   ,GND- 2ND FLRS                      ,10 HYTHE BRIDGE STREET             ,OXFORD                          ,                                ,OX1 2EW ,1.125100001E10,Offices and Premises                                        ,2016-12-24T00:00:00Z,63000.0,      ,      
7.1193191E7,FUTON LIMITED                   ,GND- 2ND FLRS                      ,10 HYTHE BRIDGE STREET             ,OXFORD                          ,                                ,OX1 2EW ,1.125100001E10,OFFICES AND PREMISES                                        ,2016-12-24T00:00:00Z,63000.0,      ,      
7.1193191E7,FUTON LIMITED                   ,GND- 2ND FLRS                      ,10 HYTHE BRIDGE STREET             ,OXFORD                          ,                                ,OX1 2EW ,1.125100001E10,OFFICES AND PREMISES                                        ,2016-12-24T00:00:00Z,63000.0,      ,      
7.11816E7,OXFORD LEISURE LIMITED          ,GND FLR 13 PARK END STREET AND     ,1ST-2ND FLRS 6-9 HYTHE BRIDGE ST   ,OXFORD                          ,                                ,OX1 2EW ,1.1251000069E10,Club and Premises                                           ,2010-01-04T00:00:00Z,134000.0,      ,      
7.11816E7,OXFORD LEISURE LIMITED          ,GND FLR 13 PARK END STREET AND     ,1ST-2ND FLRS 6-9 HYTHE BRIDGE ST   ,OXFORD                          ,                                ,OX1 2EW ,1.1251000069E10,CLUB SHOP AND PREMISES                                      ,2010-01-04T00:00:00Z,134000.0,      ,      
7.11816E7,OXFORD LEISURE LIMITED          ,GND FLR 13 PARK END STREET AND     ,1ST-2ND FLRS 6-9 HYTHE BRIDGE ST   ,OXFORD                          ,                                ,OX1 2EW ,1.1251000069E10,CLUB SHOP AND PREMISES                                      ,2010-01-04T00:00:00Z,134000.0,      ,      
7.1189963E7,TRENMILE LTD                    ,THE OXFORD RETREAT                 ,1-2 HYTHE BRIDGE STREET            ,OXFORD                          ,                                ,OX1 2EW ,1.12510001E10,PUBLIC HOUSE AND PREMISES                                   ,2012-06-15T00:00:00Z,47000.0,      ,Y     
7.1189963E7,TRENMILE LTD                    ,THE OXFORD RETREAT                 ,1-2 HYTHE BRIDGE STREET            ,OXFORD                          ,                                ,OX1 2EW ,1.12510001E10,PUBLIC HOUSE AND PREMISES                                   ,2012-06-15T00:00:00Z,47000.0,      ,Y     
7.1189963E7,TRENMILE LTD                    ,THE OXFORD RETREAT                 ,1-2 HYTHE BRIDGE STREET            ,OXFORD                          ,                                ,OX1 2EW ,1.12510001E10,PUBLIC HOUSE AND PREMISES                                   ,2012-06-15T00:00:00Z,47000.0,      ,Y     
7.0823441E7,FUTON LTD                       ,BETWEEN 9 & 10                     ,HYTHE BRIDGE STREET                ,OXFORD                          ,                                ,OX1 2EW ,1.12510009E10,SHOP AND PREMISES                                           ,1994-01-12T00:00:00Z,29250.0,      ,Y     
7.0823441E7,FUTON LTD                       ,BETWEEN 9 & 10                     ,HYTHE BRIDGE STREET                ,OXFORD                          ,                                ,OX1 2EW ,1.12510009E10,SHOP AND PREMISES                                           ,1994-01-12T00:00:00Z,29250.0,      ,Y     
7.0823441E7,FUTON LTD                       ,BETWEEN 9 & 10                     ,HYTHE BRIDGE STREET                ,OXFORD                          ,                                ,OX1 2EW ,1.12510009E10,SHOP AND PREMISES                                           ,1994-01-12T00:00:00Z,29250.0,      ,Y     
7.1194233E7,PERSPECTUM DIAGNOSTICS LTD      ,CAR PARKING SPACES 1-3             ,BEAVER HOUSE                       ,23-38 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002316E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,3750.0,      ,      
7.1194233E7,PERSPECTUM DIAGNOSTICS LTD      ,CAR PARKING SPACES 1-3             ,BEAVER HOUSE                       ,23-38 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002316E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,3750.0,      ,      
7.1194233E7,PERSPECTUM DIAGNOSTICS LTD      ,CAR PARKING SPACES 1-3             ,BEAVER HOUSE                       ,23-38 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002316E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,3750.0,      ,      
7.1193736E7,BLACKWELL LTD                   ,CAR PARKING SPACES 28-31           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002317E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,5000.0,      ,      
7.1193736E7,BLACKWELL LTD                   ,CAR PARKING SPACES 28-31           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002317E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,5000.0,      ,      
7.1193736E7,BLACKWELL LTD                   ,CAR PARKING SPACES 28-31           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002317E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,5000.0,      ,      
7.1193561E7,BLACKWELL LIMITED               ,PART 1ST FLOOR RHS                 ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002318E10,Offices and Premises                                        ,2017-04-20T00:00:00Z,117000.0,      ,      
7.1193561E7,BLACKWELL LIMITED               ,PART 1ST FLOOR RHS                 ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002318E10,Offices and Premises                                        ,2017-04-20T00:00:00Z,117000.0,      ,      
7.1193561E7,BLACKWELL LIMITED               ,PART 1ST FLOOR RHS                 ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002318E10,Offices and Premises                                        ,2017-04-20T00:00:00Z,117000.0,      ,      
7.1194234E7,PERSPECTUM DIAGNOSTICS LTD      ,CAR PARKING SPACES 39-40           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002319E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,2500.0,      ,      
7.1194234E7,PERSPECTUM DIAGNOSTICS LTD      ,CAR PARKING SPACES 39-40           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002319E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,2500.0,      ,      
7.1194234E7,PERSPECTUM DIAGNOSTICS LTD      ,CAR PARKING SPACES 39-40           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2ET ,1.1251002319E10,Car Parking Space and Premises                              ,2017-04-20T00:00:00Z,2500.0,      ,      
7.1184847E7,OXFORD COMPUTER CONSULTANTS LTD ,PART 2ND FLOOR RHS                 ,BEAVER HOUSE                       ,23-38 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002323E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,106000.0,      ,      
7.1184847E7,OXFORD COMPUTER CONSULTANTS LTD ,PART 2ND FLOOR RHS                 ,BEAVER HOUSE                       ,23-38 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002323E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,106000.0,      ,      
7.1184847E7,OXFORD COMPUTER CONSULTANTS LTD ,PART 2ND FLOOR RHS                 ,BEAVER HOUSE                       ,23-38 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002323E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,106000.0,      ,      
